Sample;Decapoda;Diptera;Primates;Rosales;Solanales;Tubulidentata;Salmoniformes;Asterales;Rodentia;Sapindales;Apiales;Carnivora;Zingiberales;Brassicales;Fagales;Testudines;Gobiiformes;Malpighiales;Poales;Accipitriformes;Eurotiales;Artiodactyla;Comatulida;Arecales;Hymenoptera;Asparagales;Cypriniformes;Ostreida;Squamata;Fabales;Macroscelidea;Malvales;Amphipoda;Lamiales;Vitales;Cucurbitales;Acipenseriformes;Ceratodontiformes;Ranunculales;Caryophyllales;Siphonaptera;Chiroptera;Passeriformes;Mycosphaerellales;Galliformes;Diprotodontia;Dermoptera;Xylariales;Helotiales;Hemiptera;Ixodida;Lepidoptera;Hypocreales;Venerida;Rajiformes;Perissodactyla;Ericales;Pelecaniformes;Neuroptera;Proteales;Mugiliformes;Eulipotyphla;Didelphimorphia;Orthoptera;Phthiraptera;Myrtales;Characiformes;Kurtiformes;Cuculiformes;Gymnophiona;Psittaciformes;Rhynchobdellida;Siluriformes;Gruiformes;Strigeidida;Beloniformes;Scandentia;Microbiotheria;Octopoda;Anura;Chaetothyriales;Araneae;Diaporthales;Apodiformes;Polypteriformes;Cichliformes;Lamniformes;Carcharhiniformes;Pilosa;Anseriformes;Columbiformes;Apusomonadida;Thiotrichales;Mycoplasmoidales;Burkholderiales;Synergistales;Chromatiales;Pseudomonadales;Spirochaetales;Deferribacterales;Methylococcales;Pelagibacterales;Alteromonadales;Kosmotogales;Sphingomonadales;Oceanospirillales;Nevskiales;Endomicrobiales;Vibrionales;Acidobacteriales;Enterobacterales;Cellvibrionales;Sneathiellales;Moraxellales;Aquificales;Cardiobacteriales;Parvularculales;Thermodesulfovibrionales;Hyphomicrobiales;Legionellales;Xanthomonadales;Bryobacterales;Rhodothalassiales;Kordiimonadales;Rickettsiales;Acidithiobacillales;Petrotogales;Hydrogenophilales;Thermotogales;Thermodesulfobacteriales;Pasteurellales;Orbales;Rhodocyclales;Nitrosomonadales;Maricaulales;Brachyspirales;Rhodospirillales;Emcibacterales;Blastocatellales;Rhodobacterales;Fusobacteriales;Leptospirales;Desulfurobacteriales;Micropepsales;Aeromonadales;Coprothermobacterales;Hyphomonadales;Holosporales;Caulobacterales;Thermoplasmatales;Thermoanaerobaculales;Neisseriales;Nitrospirales;Bdellovibrionales;Salinisphaerales;Chrysiogenales;Magnetococcales;Silvanigrellales;Acanthopleuribacterales;Holophagales;Bacteriovoracales;Calditrichales;Mesoaciditogales;Kangiellales;Vicinamibacterales;Mariprofundales;Brevinematales;Iodidimonadales;Immundisolibacterales;Thermotomaculales;Methanomassiliicoccales;Elusimicrobiales;Acidiferrobacterales;Arenicellales;Dictyoglomales;Diplomonadida;Methanonatronarchaeales;Oligoflexales;Ferrovales;Kiloniellales;Thermococcales;Micrococcales;Tubulavirales;Actinomycetales;Entomoplasmatales;Erysipelotrichales;Campylobacterales;Isosphaerales;Acidimicrobiales;Bifidobacteriales;Pleurocapsales;Bacillales;Crassvirales;Thermoanaerobacterales;Petitvirales;Sulfolobales;Eubacteriales;Corynebacteriales;Desulfuromonadales;Propionibacteriales;Geodermatophilales;Micromonosporales;Myxococcales;Glycomycetales;Streptomycetales;Desulfovibrionales;Herpesvirales;Syntrophorhabdales;Lactobacillales;Armatimonadales;Tissierellales;Haloplasmatales;Nautiliales;Coriobacteriales;Caudovirales;Picornavirales;Frankiales;Nostocales;Streptosporangiales;Thermogemmatisporales;Caldilineales;Deinococcales;Bacteroidetes Order II. Incertae sedis;Victivallales;Opitutales;Pseudanabaenales;Rubrobacterales;Acholeplasmatales;Synechococcales;Verrucomicrobiales;Haloferacales;Limnochordales;Gemmatales;Halanaerobiales;Chloroflexales;Durnavirales;Thermales;Desulfobacterales;Vampirovibrionales;Candidatus Borkfalkiales;Fibrobacterales;Actinopolysporales;Solirubrobacterales;Veillonellales;Anaerolineales;Natrialbales;Selenomonadales;Jiangellales;Halobacteriales;Kineosporiales;Pirellulales;Catenulisporales;Mycoplasmatales;Ktedonobacterales;Longimicrobiales;Chlamydiales;Pseudonocardiales;Anaeroplasmatales;Thermosediminibacterales;Methanobacteriales;Cremevirales;Nitrospinales;Acidaminococcales;Gemmatimonadales;Imitervirales;Puniceicoccales;Fimbriimonadales;Parachlamydiales;Syntrophobacterales;Herpetosiphonales;Motilibacterales;Cirlivirales;Planctomycetales;Eggerthellales;Desulfarculales;Chroococcidiopsidales;Ardenticatenales;Sedimentisphaerales;Chthonomonadales;Ortervirales;Amarillovirales;Vinavirales;Kiritimatiellales;Syntrophales;Chitinivibrionales;Desulfuribacillales;Nidovirales;Thermolithobacterales;Natranaerobiales;Dehalococcoidales;Chitinispirillales;Methanosarcinales;Methanomicrobiales;Phycisphaerales;Bradymonadales;Kalamavirales;Desulfurellales;Euzebyales;Zurhausenvirales;Nitriliruptorales;Cryptosporangiales;Lentisphaerales;Candidatus Nanopelagicales;Piccovirales;Ghabrivirales;Gaiellales;Methanococcales;Caldisericales;Thermoproteales;Acidilobales;Algavirales;Terrimicrobiales;Thermoleophilales;Chitovirales;Egicoccales;Trueperales;Geplafuvirales;Tolivirales;Chthoniobacterales;Tichowtungiales;Culicoidibacterales;Sepolyvirales;Candidatus Cryosericales;Spirulinales;Thermomicrobiales;Primavirales;Tepidiformales;Tepidisphaerales;Oligosphaerales;Sporichthyales;Kallotenuales;Egibacterales;Thermoflexales;Nakamurellales;Rowavirales;Mindivirales;Oscillatoriales;Bacteroidales;Chlorobiales;Chroococcales;Marinilabiliales;Cytophagales;Gloeobacterales;Candidatus Nanoperiomorbales;Sphingobacteriales;Ignavibacteriales;Rhodothermales;Flavobacteriales;Candidatus Nanosynbacterales;Chitinophagales;Saprospirales;Opalinata;Candidatus Saccharimonadales;Sphaerobacterales;Balneolales;Candidatus Nanogingivales;Haemosporida;Candidatus Saccharimonales;Bunyavirales;Candidatus Sulfidibacteriales;Dictyosteliales
SRR22402378;0;0;3481177;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;535538;208;171;1636;191;20;7;20;111;0;397;168;0;0;134;9;20772;1;0;1973;6;191;0;0;1142;6;137;0;0;0;51;3;0;14;46;56;26836;2;13;101;1;4;141;0;3;375;845;12;1;0;51;0;1;0;24;0;0;429;0;0;0;0;0;0;0;10;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1326;16330;2268;129;44275;476;0;9;3150229;1;3302;199864;255;976;0;13569099;563;121;193;1;38;32;8;535;67625;0;0;123604;0;2069;0;0;143640;435629;0;9;69;273;0;10;171;10;1329447;7;20;15;0;6;83625;0;0;0;141;0;15;70;54;0;30846;23;0;4;336561;114;5;1352;0;10;4;16;0;7;0;18;0;199;0;3;0;0;101;114064;0;1;0;1;1;2;0;0;0;0;13629;11;0;0;0;2;0;0;0;1;0;0;0;0;0;0;10;0;7;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25477175;0;1;15;670;0;0;37;1;0;859;102;0;0;0;0;0;0;0;0;0;0;0;0
SRR22402301;0;0;42505;0;0;0;0;0;0;0;0;9;72;0;0;1;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;309499;197;128;2213;92;5;44;2;14;0;347;177;0;0;23;5;2573;2;0;3129;4;24;0;0;1227;20;246;0;0;0;169;10;1;0;23;68;1652;1;19;3;21;3;304;1;1;440;109;50;0;0;167;0;0;0;67;9;6;129;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842;24959;1458;15;52288;4008;0;1;244720;0;3974;116664;199;453;0;12111807;419;154;135;19;124;165;6;597;107244;0;0;101933;0;227;0;0;6896;436971;0;27;47;227;0;18;222;29;188907;14;9;16;4;4;539836;23;31;0;20;0;1;59;46;1;12494;22;6;2;2974;39;0;710;0;27;1;1;0;15;0;16;0;226;0;13;18419;0;0;159249;3;0;36;0;0;15;0;0;0;0;17061;0;0;3;0;1;0;0;0;5;0;19;0;0;0;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16043204;6;0;51;253;2;0;69;0;1;0;189;2747;5;3559;0;0;0;0;0;0;0;0;0
SRR22402333;0;0;14744;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;35;24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;291894;24;3;164;4;0;1;0;5;1;35;6;0;0;7;3;3606;1;0;35;0;1;0;0;75;0;11;0;0;0;30;0;0;0;12;0;4962;0;2;0;0;7;23;0;0;44;136;8;1;0;9;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;6007;6565;34;135140;239;3;1;126661;0;1235;4233;20;48;0;8938765;142;6;57;0;1;3;0;31;14349;0;0;68497;0;187;0;0;82884;148554;4;0;0;9;0;0;10;0;111;0;2;2;13;0;0;0;2;1;2;0;0;2;6;0;1158;0;0;0;138426;1;0;364;0;0;13;0;0;14;0;2;0;3;0;0;0;0;0;542;0;0;0;0;0;0;0;0;0;1;44470;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;482;26;0;0;4;0;0;0;47;0;1;0;4;0;0;0;0;0;0;0;0
SRR15595259;0;108;39155;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;306;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;0;3;634;3;0;1;0;20;0;56;2;0;0;35;0;437617;0;0;0;0;47;0;0;37;2;132;0;0;0;0;1;0;0;18;0;105693;1;0;1;0;2;12;0;0;2;57;0;0;0;7;0;0;0;7;1;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3086;0;9158;2;137762;4;0;0;739739;0;1587;0;15;142;33;5041916;2947;1;598;1;6;6;0;71;16;0;0;123386;0;530;0;0;3058;41;0;0;2;35;0;0;1;0;0;0;0;0;1;0;151;18;0;0;8;0;0;5;1;0;0;0;0;0;40992;0;0;28;0;0;1;0;0;14;0;0;0;5;0;2;0;0;0;92;0;0;0;0;1;0;0;0;4;0;49498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;3;0;0;14;34;0;0;0;0;0;0;0;0;127;0;0;0
SRR22402256;0;0;3723;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;23;288073;22;11;142;63;0;3;0;13;0;85;19;0;0;29;3;1760;7;0;904;0;0;0;0;131;0;11;0;1;0;29;13;0;0;48;0;944;0;2;4;0;1;24;0;0;59;114;8;1;0;31;0;0;0;9;0;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;2711;3362;1;158565;578;0;0;1355079;0;2055;5106;144;69;0;15687677;97;17;172;5;10;10;0;52;193129;0;0;14993;0;476;0;0;107697;338029;0;0;17;35;0;6;5;0;4;0;0;0;0;1;5065;0;0;0;6;0;1;10;0;1;0;44;0;0;260329;0;0;65;0;0;4;1;0;26;2;0;0;11;1;0;0;0;0;293;0;0;0;0;0;0;0;0;0;0;637621;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14847288;0;0;36;38;0;0;3;1;1;0;70;300;0;0;0;0;0;0;0;0;0;0;0
SRR22402272;0;0;1580004;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1015821;82;44;2724;55;0;49;0;70;0;1236;155;126;1;6;21;530058;154;0;591;108;52;0;0;3812;38;138;81;0;0;151;35;13;0;3;0;112;0;82;6;1;1;768;9;0;1335;30443;8;0;0;269;0;4;0;186;0;0;568;0;0;0;13;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;0;0;0;0;0;796;2136;4327;82;1693010;78007;0;0;1456337;2;4869;1046465;172;982;0;20445865;1135;210;463;0;77;24;17;351;654607;1;0;52701;0;42854;0;9;385506;1170951;0;4;188;69;0;3;179;23;0;0;0;8;6;112;695;0;0;8;3;1;0;8;280;0;389;236;0;0;243914;0;0;9225;0;0;25;5;0;122;0;0;0;164;0;75;0;0;0;148;0;0;0;0;2;0;0;6;0;0;416386;0;0;0;22;1;1;0;0;0;1;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;117;0;0;30;0;2;311;189;38941;0;0;80;0;2;0;0;0;0;0;3
SRR22402260;0;0;1533;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;66490;128;10;792;114;2;28;0;16;0;689;156;0;0;34;3;114665;3;0;2317;9;101;3;0;891;2;87;0;0;0;70;0;1;1;64;0;31523;0;14;136;4;0;161;0;1;783;184;16;0;0;12;0;0;21;32;0;0;455;0;0;1;0;4;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1659;7042;1814;0;39217;357;0;3;134311;0;2493;2018;34;171;0;10937437;428;138;315;13;49;122;0;672;39372;0;0;57579;0;68;0;0;87719;637007;0;5;7;166;0;7;22;2;283;1;3;3;2;4;158509;0;6;0;4;5;0;23;21;1;3807;9;0;1;98710;4;3;662;0;0;9;0;0;0;0;7;0;22;0;1;10238;0;0;62;2;0;0;0;0;0;0;0;0;0;8459;1;0;0;0;7;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10883941;0;5;10;855;1;0;32;0;0;173;100;151;1;0;0;2;0;1;0;0;0;0;0
SRR22402372;0;0;5353;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;37;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;561616;204478;47;80;6;1;13;0;5;0;834;14;12;0;47;0;332165;0;0;2445;0;0;0;0;888;6;54;0;0;0;5;0;1;1;1;0;111;0;1;3;0;1;9;0;0;58;9410;1;1;0;21;0;1;0;3;0;0;587;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;221;420;1;11387;125;0;1;61949;0;1404;53393;11;337;0;3769146;482;8;669;0;16;6;1;568;105676;0;0;22588;0;126;0;0;35379;685586;0;0;2;11;0;14;279;1;714;2;0;2;5;0;193184;1;0;0;2;0;0;3;1;3;0;1;0;0;35619;0;0;724935;0;0;0;0;0;0;0;1;0;3;0;3;8615;0;0;1123847;0;0;55;0;1;0;0;0;0;0;2416;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;28507391;0;1;0;1011;0;0;16;0;0;308;0;8;0;0;0;0;0;0;0;0;0;0;0
SRR15595332;0;0;13169760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;3954;0;0;0;0;0;0;4;0;0;0;107;0;5381;0;0;0;0;0;0;0;116;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;9;0;0;223;0;6695;0;0;0;90;1087;1666;0;13;0;0;0;0;25;0;10;0;500;0;0;0;0;58;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR15595349;0;0;8582091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;3290;0;0;0;1;0;0;3;0;0;0;33;0;5527;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;27;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;6;0;0;0;125;0;3905;0;0;0;117;991;1111;0;1;0;0;0;0;38;0;4;0;686;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR22402324;0;0;2842;0;0;0;0;0;0;0;0;0;3;0;0;14;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;211460;50;88;1600;52;0;7;2;25;0;362;207;3;0;47;23;64673;23;0;36;1;11;0;0;1048;3;196;12;1;1;35;22;1;15;41;1;16;0;98;39;1;3;203;4;0;293;19;21;0;0;14673;0;1;0;31;0;0;174;0;0;0;1;0;0;0;24;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;717;3941;3812;2;87785;201;0;3;317470;0;2075;18773;48;600;0;11682332;487;153;303;14;60;139;2;447;92640;0;0;28750;0;74;0;0;242717;318102;1;5;5;100;0;22;89;15;72612;9;6;6;1;7;660;0;0;0;6;2;1;60;9;0;3895;11;1;0;284;3;0;273;1;9;0;0;0;9;0;9;0;96;0;3;33719;0;0;318701;1;3;0;0;0;1;0;0;0;0;50622;11;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;0;38;339;0;0;0;0;0;0;23;120;4;0;0;3;0;0;0;0;0;0;0
SRR22402279;0;0;2466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;97138;76;32;1019;227;0;3;0;36;0;385;41;24;0;167;1;34606;97;0;334;12;8;0;0;1605;1;44;7;0;0;38;7;8;2;17;0;1952;1;86;40;0;1;250;0;0;426;77;7;0;0;0;0;1;0;4;0;3;294;3;0;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1250;1527;1757;16;19478;1291;0;106;232877;0;5645;33380;52;152;1;3971013;385;248;123;0;11;134;0;184;119188;0;0;13406;0;389;0;0;13019;447338;0;5;52;56;0;36;59;0;0;0;2;12;15;10;52532;0;0;0;9;0;5;15;8;10;20340;35;0;0;4976;21;3;269;0;128;7;24;0;197;1;6;0;163;0;242;0;0;0;66191;0;6;0;1;0;0;0;0;4;0;17075;0;0;0;3;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;6131356;0;8;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR15595273;0;0;34162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;1;3580;0;0;0;0;0;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;630;53;4;2652;3;0;1;2;45;1;55;8;0;0;20;1;289423;0;0;0;0;0;0;2;234;0;80;0;0;0;42;0;0;1;38;0;4008;0;0;1;0;0;11;0;0;11;78;11;0;0;3;1;0;0;16;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3056;0;15523;2;84914;137;0;2;541404;0;1279;0;11;79;38;4389207;739;3;1821;0;3;5;0;71;393;1;0;126044;0;475;0;0;385506;207;0;0;0;7;0;1;5;0;7;0;0;3;2;1;52770;5;1;0;14;0;0;0;1;0;0;2;0;0;65204;0;0;70;0;0;0;1;0;3;0;0;1;8;0;0;0;0;1;49;0;4;0;0;0;2;0;0;2;0;24945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;343616;0;3;0;14;0;0;1;0;0;28;0;0;0;0;0;0;0;2;0;56;0;0;0
SRR22402286;0;0;76698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;84983;240;44;522;66;1;15;12;28;0;196;31;0;0;10;2;86136;0;0;846;0;17;0;0;566;3;73;29;0;0;52;1;0;0;23;0;7351;0;48;4;0;0;108;0;0;209;101;12;0;0;34;0;0;0;16;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;683;5207;656;0;61830;201;0;7;153331;0;1665;5658;22;6209;0;8521378;204;149;55;2;124;21;3;344;141733;0;0;50475;0;265;0;0;117508;535926;0;0;5;69;0;21;19;97;549;0;0;1;20;2;176841;0;0;0;1;0;5;0;3;1;138;7;0;0;418710;28;0;466;0;0;41;0;0;39;34;5;0;42;0;1;0;0;0;154;0;0;0;1;0;0;0;0;0;1;7312;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;17612135;0;0;0;195;1;3;4;0;0;88;406;1;0;0;0;0;0;25;0;0;0;0;0
